   itrg     id  matchmatchId     dr lep pt trg ptlep etatrg etalep phitrg phi	trigString
      0      0      0      0   1.31  11.08  42.13   2.47   1.39  -0.27   0.47	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.65  35.87  96.16  -1.83  -2.26   1.67  -0.95	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.88  27.02  48.10   0.21   0.81  -2.53   0.30	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.72  22.06  42.76   2.44   0.19  -1.26   2.06	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.02  15.13  40.55   2.16   2.28  -0.92   2.10	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.76  18.79  61.77  -0.47  -0.78   2.89  -0.65	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.06  10.82  51.61  -2.24  -0.14   1.25  -0.98	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2
      1      0      0      0   3.59  10.82  49.15  -2.24   0.79   1.25  -3.11	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   4.92  12.54  43.03   1.41  -2.51  -1.51   1.81	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.00  15.78  55.35  -0.88  -0.91   0.14  -2.86	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.88  15.66  49.72   1.24   3.95  -0.95  -1.94	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2
      1      0      0      0   1.29  15.66  44.51   1.24   0.76  -0.95   0.25	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   5.37  26.15  49.72  -1.01   3.95   2.27  -1.94	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2
      1      0      0      0   2.68  26.15  44.51  -1.01   0.76   2.27   0.25	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   1.42  10.03  43.79  -0.20   0.78   0.92  -0.11	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.35  13.78  41.89  -0.69   0.49  -1.38   2.86	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.29  19.17  52.32   2.19   0.76   1.70  -1.62	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.90  17.80  44.03  -1.22   1.48   0.06  -2.75	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   4.98  20.71  43.06   1.60  -2.38   0.15   3.14	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.36  10.36  49.54  -1.09  -2.88   2.91   0.07	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.06  55.32 116.00  -1.83  -2.09   1.63  -1.42	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.28  23.44  49.55   1.75  -0.13  -1.08   2.51	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   4.61  10.38  40.21   0.98  -2.73  -1.59   1.15	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.76  22.93  40.92  -2.15  -1.95  -2.00   0.75	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   4.89  13.13  52.96   1.25  -2.79   1.82  -1.70	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.05  14.58  45.00  -0.99  -1.94   3.07  -0.31	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.83  20.10  93.86   1.91  -0.71   2.57  -0.92	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.94  56.44  42.28  -0.13  -0.83   0.10   2.95	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   1.31  18.38  45.12  -1.43  -0.19   0.32  -0.11	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.02  10.29  45.12  -0.67  -0.19  -3.09  -0.11	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.65  23.29  45.12  -0.26  -0.19  -2.75  -0.11	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.78  13.05  56.60  -0.84  -1.08  -0.04  -2.80	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

