tb  1  0     0.0    0.0    1.0 1830.0 1830.0  0.907 0.117E-07 0.786E-03 0.686E-07 0.514E-03 5.8659 0.117E-07 0.687E-07
tb  1  0     0.0    0.0    1.0 1840.0 1840.0  0.907 0.105E-07 0.786E-03 0.624E-07 0.513E-03 5.9562 0.105E-07 0.624E-07
tb  1  0     0.0    0.0    1.0 1850.0 1850.0  0.907 0.938E-08 0.785E-03 0.567E-07 0.512E-03 6.0504 0.938E-08 0.568E-07
tb  1  0     0.0    0.0    1.0 1860.0 1860.0  0.907 0.839E-08 0.785E-03 0.516E-07 0.511E-03 6.1464 0.839E-08 0.516E-07
tb  1  0     0.0    0.0    1.0 1870.0 1870.0  0.907 0.750E-08 0.785E-03 0.485E-07 0.519E-03 6.4573 0.751E-08 0.485E-07
tb  1  0     0.0    0.0    1.0 1880.0 1880.0  0.907 0.671E-08 0.785E-03 0.425E-07 0.509E-03 6.3423 0.671E-08 0.426E-07
tb  1  0     0.0    0.0    1.0 1890.0 1890.0  0.907 0.600E-08 0.785E-03 0.388E-07 0.508E-03 6.4688 0.600E-08 0.388E-07
tb  1  0     0.0    0.0    1.0 1900.0 1900.0  0.907 0.536E-08 0.785E-03 0.352E-07 0.512E-03 6.5777 0.536E-08 0.353E-07
tb  1  0     0.0    0.0    1.0 1910.0 1910.0  0.907 0.478E-08 0.785E-03 0.320E-07 0.505E-03 6.6858 0.479E-08 0.320E-07
tb  1  0     0.0    0.0    1.0 1920.0 1920.0  0.907 0.427E-08 0.784E-03 0.290E-07 0.547E-03 6.7988 0.427E-08 0.290E-07
tb  1  0     0.0    0.0    1.0 1930.0 1930.0  0.907 0.381E-08 0.784E-03 0.264E-07 0.634E-03 6.9199 0.381E-08 0.264E-07
tb  1  0     0.0    0.0    1.0 1940.0 1940.0  0.907 0.340E-08 0.784E-03 0.239E-07 0.509E-03 7.0289 0.340E-08 0.239E-07
tb  1  0     0.0    0.0    1.0 1950.0 1950.0  0.907 0.303E-08 0.784E-03 0.217E-07 0.902E-03 7.1734 0.303E-08 0.218E-07
